Customerkey,First Name,Last Name,Gender,DateFirstPurchase,Customer City
16519,Yolanda,Chander,FEMALE,2011-01-24,Hervey Bay
16520,Misty,Raji,FEMALE,2011-01-04,Bendigo
16521,Tonya,She,FEMALE,2011-01-20,Hawthorne
16522,Casey,Pal,FEMALE,2011-01-07,Caloundra
16523,Sandra,Huang,FEMALE,2011-01-22,Hervey Bay
16524,Damien,Huang,MALE,2011-01-16,Hawthorne
16525,Martha,Liang,FEMALE,2011-01-14,Goulburn
16526,Arthur,Perez,MALE,2011-01-16,Sunbury
16527,Cory,Arun,MALE,2011-01-08,Milsons Point
16528,Dominique,Garcia,FEMALE,2011-01-24,Melton
16529,Jonathon,Gutierrez,MALE,2011-01-02,Goulburn
16530,Priscilla,Chander,FEMALE,2012-04-02,London
16531,Lacey,Gao,FEMALE,2012-04-26,London
16532,Tommy,Sharma,MALE,2012-12-22,Cergy
16533,Kristen,Cai,FEMALE,2012-12-12,Drancy
16534,Claudia,Holt,FEMALE,2012-06-25,München
16535,Colin,Chen,MALE,2013-06-03,Paris
16536,Meghan,Jimenez,FEMALE,2013-05-31,Saint-Denis
16537,Arthur,Dominguez,MALE,2013-05-26,Saarbrücken
16538,Stacey,Liang,FEMALE,2012-06-30,Frankfurt am Main
16539,Christy,Li,FEMALE,2013-02-06,Hof
16540,Theodore,Browning,MALE,2012-07-12,Salzgitter
16541,Micah,Hu,MALE,2012-04-20,Billericay
16542,Jésus,Ortega,MALE,2013-07-09,Gloucestershire
16543,Jenny,McDonald,FEMALE,2013-07-17,London
16544,Eduardo,Morgan,MALE,2013-08-01,Saint Germain en Laye
16545,Alicia,Pal,FEMALE,2013-10-12,Paris
16546,Terrance,Jordan,MALE,2012-04-08,London
16547,Jake,Yang,MALE,2012-12-12,Paris La Defense
16548,Darren,Rubio,MALE,2012-12-16,Roncq
16549,Linda,Moreno,FEMALE,2012-07-29,Berlin
16550,Frederick,Madan,MALE,2012-04-02,West Sussex
16551,Christy,Shan,FEMALE,2012-12-21,Roubaix
16552,Joe,Sanchez,MALE,2012-07-01,Leipzig
16553,Gabriella,Roberts,FEMALE,2012-04-19,Esher-Molesey
16554,Casey,Chander,FEMALE,2012-04-29,Warrington
16555,Mathew,Vazquez,MALE,2013-09-19,Les Ulis
16556,Angelica,Butler,FEMALE,2013-06-21,Werne
16557,Derek,Chander,MALE,2013-03-26,Paris
16558,Preston,Sara,MALE,2013-03-24,Stuttgart
16559,Candace,Martinez,FEMALE,2012-12-24,Cergy
16560,Kelvin,Sun,MALE,2012-12-16,Saint-Denis
16561,Kurt,Yuan,MALE,2012-04-26,Leeds
16562,Colleen,Zhang,FEMALE,2012-04-22,Oxford
16563,Mackenzie,Baker,FEMALE,2013-02-11,Newcastle upon Tyne
16564,Susan,Wu,FEMALE,2013-05-21,Bracknell
16565,Corey,Anand,MALE,2012-07-23,Darmstadt
16566,Ashlee,Shen,FEMALE,2012-12-24,Roissy en Brie
16567,Erick,Lopez,MALE,2012-07-06,Saarlouis
16568,Caroline,Coleman,FEMALE,2013-02-11,Kassel
16569,Colleen,Li,FEMALE,2012-12-13,Colombes
16570,Julie,She,FEMALE,2012-12-08,Versailles
16571,Audrey,Torres,FEMALE,2013-06-09,Newcastle upon Tyne
16572,Jon,Xu,MALE,2012-07-27,Berlin
16573,Ruben,Dominguez,MALE,2012-04-21,London
16574,Joe,Gomez,MALE,2013-03-05,Bracknell
16575,Veronica,Vance,FEMALE,2012-04-10,Milton Keynes
16576,Corey,Beck,MALE,2014-01-06,Metz
16577,Leah,Chen,FEMALE,2013-08-02,Paris La Defense
16578,Stefanie,Weber,FEMALE,2013-11-05,Darmstadt
16579,Zachary,Davis,MALE,2013-07-10,Cheltenham
16580,Dawn,Chen,FEMALE,2012-12-16,Metz
16581,Kenneth,Becker,MALE,2013-10-25,Pantin
16582,Frank,Torres,MALE,2013-02-22,Berlin
16583,Justin,Martinez,MALE,2014-01-08,Frankfurt
16584,Devin,Gray,MALE,2013-02-07,Watford
16585,Vincent,Sun,MALE,2012-04-07,West Sussex
16586,Leonard,Chander,MALE,2013-07-25,Versailles
16587,Zachary,Martinez,MALE,2012-07-14,Solingen
16588,Andre,Martinez,MALE,2012-04-30,London
16589,Martin,Suri,MALE,2012-05-28,Maidenhead
16590,Shawn,Deng,MALE,2013-05-31,Oxford
16591,Clarence,He,MALE,2013-06-23,Reading
16592,Jacquelyn,Gomez,FEMALE,2013-03-14,Saint Germain en Laye
16593,Suzanne,He,FEMALE,2013-02-15,Birmingham
16594,Andrew,Jones,MALE,2012-05-21,Peterborough
16595,Cameron,Anderson,MALE,2012-05-18,Runcorn
16596,Gabrielle,Carter,FEMALE,2012-12-09,Saint Germain en Laye
16597,Kelli,Xu,FEMALE,2013-03-02,Salzgitter
16598,Kate,Rai,FEMALE,2012-05-23,Bury
16599,Ramón,Cai,MALE,2013-06-18,London
16600,Janet,Suarez,FEMALE,2013-05-16,Sèvres
16601,Tabitha,Rana,FEMALE,2013-05-12,Oxford
16602,Jill,Travers,FEMALE,2013-08-22,Runcorn
16603,Scott,Seely,FEMALE,2012-07-08,München
16604,Roy,Serrano,MALE,2013-10-25,Sulzbach Taunus
16605,Toni,Randall,FEMALE,2013-03-11,Port Macquarie
16606,Ricky,Blanco,MALE,2013-08-07,Matraville
16607,Logan,Gonzales,MALE,2011-01-05,Brisbane
16608,Ricky,Martin,MALE,2013-02-08,Brisbane
16609,Gary,Jimenez,MALE,2013-01-30,Hobart
16610,Sydney,Clark,FEMALE,2013-03-12,Coffs Harbour
16611,Dylan,Rodriguez,MALE,2013-02-17,Port Macquarie
16612,Ebony,Ashe,FEMALE,2011-01-14,Matraville
16613,Cassie,Sutton,FEMALE,2013-03-21,Caloundra
16614,Alison,Shen,FEMALE,2013-08-26,Springwood
16615,Kaitlin,Patel,FEMALE,2013-04-08,Perth
16616,Kelvin,Liang,MALE,2011-01-10,Perth
16617,Alvin,Xie,MALE,2013-02-03,Warrnambool
16618,Cassandra,Subram,FEMALE,2013-08-21,Findon
16619,Whitney,Perez,FEMALE,2013-03-09,North Ryde
16620,Cameron,Thompson,MALE,2011-01-18,Sydney
16621,Birgit,Seidel,FEMALE,2013-08-31,Bendigo
16622,Byron,Navarro,MALE,2013-08-13,Newcastle
16623,Andres,Lal,MALE,2011-01-19,Port Macquarie
16624,Albert,Alvarez,MALE,2010-12-30,Perth
16625,Grant,Deng,MALE,2013-04-21,Hervey Bay
16626,Nathaniel,Morgan,MALE,2013-02-28,Townsville
16627,Claudia,Chen,FEMALE,2013-02-15,Findon
16628,Francisco,Prasad,MALE,2013-09-10,Lane Cove
16629,Rosa,Zheng,FEMALE,2011-01-06,Matraville
16630,Jaime,Sutton,MALE,2011-01-28,Sunbury
16631,Haley,Ward,FEMALE,2011-01-09,Rockhampton
16632,Ruben,Romero,MALE,2013-07-25,Darlinghurst
16633,Kelli,Becker,FEMALE,2013-07-20,Seaford
16634,Jenny,Hu,FEMALE,2013-09-02,Bendigo
16635,Erick,Suri,MALE,2013-04-18,Coffs Harbour
16636,Danny,Gomez,MALE,2011-01-20,South Melbourne
16637,Evan,King,MALE,2011-02-25,Port Macquarie
16638,Dennis,Ye,MALE,2011-02-12,Springwood
16639,Renee,Romero,FEMALE,2011-02-04,Melton
16640,Colin,Lal,MALE,2013-04-18,Darlinghurst
16641,Julia,Bailey,FEMALE,2013-10-26,La Jolla
16642,Mason,Mitchell,MALE,2013-11-26,Yakima
16643,Fernando,Wilson,MALE,2013-04-06,Port Hammond
16644,Leonard,Goel,MALE,2013-07-27,Burbank
16645,Chelsea,Subram,FEMALE,2013-10-10,Chula Vista
16646,Xavier,Collins,MALE,2013-11-02,Oak Bay
16647,Anna,Alexander,FEMALE,2013-09-18,Daly City
16648,Rachel,Coleman,FEMALE,2013-12-10,Glendale
16649,Makayla,Stewart,FEMALE,2013-10-02,Metchosin
16650,Kaitlyn,Green,FEMALE,2013-11-06,Oregon City
16651,Abigail,Martinez,FEMALE,2013-11-23,Issaquah
16652,Nicole,Richardson,FEMALE,2013-07-24,La Jolla
16653,Isabella,Phillips,FEMALE,2013-10-09,Issaquah
16654,Heather,Zhang,FEMALE,2013-03-01,Cliffside
16655,Destiny,Taylor,FEMALE,2013-09-13,Lakewood
16656,Ronnie,Zhang,MALE,2011-02-28,Rhodes
16657,Alvin,She,MALE,2011-02-08,Lavender Bay
16658,Ashlee,Raje,FEMALE,2011-02-06,Wollongong
16659,Emily,Jones,FEMALE,2011-02-02,Goulburn
16660,Lee,Blanco,MALE,2011-02-12,Goulburn
16661,Shane,Raman,MALE,2011-01-30,Malabar
16662,Stacey,Gao,FEMALE,2011-01-31,Sydney
16663,Rosa,Lu,FEMALE,2011-02-19,Geelong
16664,Sophia,Nelson,FEMALE,2011-02-10,Melton
16665,Linda,Suarez,FEMALE,2013-09-19,Milsons Point
16666,Taylor,Torres,FEMALE,2013-02-07,Newton
16667,Allison,Sanchez,FEMALE,2013-06-19,Vancouver
16668,Levi,Malhotra,MALE,2013-04-21,Chicago
16669,Benjamin,Martinez,MALE,2013-11-02,Kirkland
16670,Sarah,White,FEMALE,2013-05-23,Spokane
16671,Megan,Wood,FEMALE,2013-12-13,W. Linn
16672,Nicole,Martinez,FEMALE,2013-06-18,Walla Walla
16673,Curtis,Guo,MALE,2013-06-29,Beverly Hills
16674,Ricardo,Yuan,MALE,2013-04-26,Cranbourne
16675,Kristi,Arthur,FEMALE,2011-02-03,Matraville
16676,Amanda,Perry,FEMALE,2013-09-19,Grossmont
16677,Jack,Hughes,MALE,2013-07-31,Los Angeles
16678,Ian,Ramirez,MALE,2013-03-07,Langley
16679,Amber,Carter,FEMALE,2013-02-11,Melbourne
16680,Carlos,Edwards,MALE,2013-08-09,Coffs Harbour
16681,Louis,Chande,MALE,2013-06-29,Bendigo
16682,Kristy,Ramos,FEMALE,2013-06-18,Milsons Point
16683,Christy,Rai,FEMALE,2013-05-29,Rockhampton
16684,Joel,Perez,MALE,2011-02-08,Warrnambool
16685,Robin,Dominguez,FEMALE,2011-02-07,Port Macquarie
16686,Kristine,Alonso,FEMALE,2011-02-02,Malabar
16687,Lawrence,Romero,MALE,2011-02-03,Malabar
16688,Tabitha,Gomez,FEMALE,2011-02-26,Findon
16689,Rafael,Shen,MALE,2013-08-18,Coffs Harbour
16690,Aimee,Wu,FEMALE,2013-09-12,North Ryde
16691,Paula,Romero,FEMALE,2011-02-28,Perth
16692,Jay,Diaz,MALE,2013-04-10,Coffs Harbour
16693,Ethan,Coleman,MALE,2011-02-21,Caloundra
16694,Mandy,Sun,FEMALE,2013-02-21,St. Leonards
16695,Dwayne,Serrano,MALE,2013-09-03,Wollongong
16696,Claudia,Zeng,FEMALE,2011-02-04,Gold Coast
16697,Wyatt,Henderson,MALE,2013-02-25,Townsville
16698,Mallory,Gill,FEMALE,2013-05-17,East Brisbane
16699,Dominic,Kapoor,MALE,2013-05-09,Geelong
16700,Billy,Gill,MALE,2013-06-18,Hobart
16701,Laura,Zheng,FEMALE,2011-02-18,North Ryde
16702,Patricia,Raman,FEMALE,2011-02-21,Cranbourne
16703,Denise,Sanchez,FEMALE,2011-02-09,Hobart
16704,Karla,Chavez,FEMALE,2013-06-25,Lane Cove
16705,Jacqueline,Wood,FEMALE,2013-08-10,Coffs Harbour
16706,Jenny,Shan,FEMALE,2013-09-22,Darlinghurst
16707,Derrick,Serrano,MALE,2011-02-21,Hervey Bay
16708,Kellie,Sanz,FEMALE,2011-02-19,Lavender Bay
16709,Roy,Alvarez,MALE,2013-07-21,Hawthorne
16710,Carla,Arthur,FEMALE,2013-07-03,Milsons Point
16711,Jorge,Zhao,MALE,2013-03-07,North Sydney
16712,Suzanne,Lu,FEMALE,2011-02-03,Coffs Harbour
16713,Tony,Nara,MALE,2011-02-23,East Brisbane
16714,Dalton,Nicholls,MALE,2013-08-04,National City
16715,Katelyn,Ramirez,FEMALE,2013-08-24,Mill Valley
16716,Jose,Henderson,MALE,2013-04-08,Puyallup
16717,Masaki,Umeda,FEMALE,2013-04-11,Langford
16718,Gavin,Stone,MALE,2013-11-18,Downey
16719,Trevor,Russell,MALE,2013-10-19,Burlingame
16720,Morgan,Perry,FEMALE,2013-07-01,Burbank
16721,Xavier,Sanders,MALE,2013-04-08,Langley
16722,Sean,Gray,MALE,2013-11-28,Puyallup
16723,Barbara,Zhao,FEMALE,2014-01-21,Burlingame
16724,Gabriel,Yang,MALE,2013-11-02,Newport Beach
16725,Jacob,Williams,MALE,2013-12-09,Issaquah
16726,Miguel,Wood,MALE,2013-12-26,El Cajon
16727,Charles,Johnston,MALE,2013-05-31,Lynnwood
16728,Cole,Morris,MALE,2013-06-09,Milwaukie
16729,Tommy,Nara,MALE,2013-08-16,Hobart
16730,Mariah,Long,FEMALE,2013-12-02,Rockhampton
16731,Nicole,White,FEMALE,2013-03-03,Newton
16732,Natalie,Flores,FEMALE,2013-07-19,Port Orchard
16733,Douglas,Srini,MALE,2013-08-04,Springwood
16734,Emma,Martinez,FEMALE,2013-04-29,Sydney
16735,Melissa,Hayes,FEMALE,2013-08-21,Lynnwood
16736,Kelly,Alexander,FEMALE,2013-06-15,Port Orchard
16737,Steven,Selikoff,FEMALE,2013-09-17,Burien
16738,Ramon,Lu,MALE,2013-03-13,Hawthorne
16739,Cory,Weber,MALE,2013-03-07,Silverwater
16740,Elijah,Li,MALE,2011-01-31,Melton
16741,Alan,Xu,MALE,2011-02-01,Rhodes
16742,Mitchell,Pal,MALE,2011-02-22,Wollongong
16743,Ariana,Stewart,FEMALE,2011-01-29,Coffs Harbour
16744,Lacey,Guo,FEMALE,2011-02-16,North Ryde
16745,Krista,Moreno,FEMALE,2011-02-07,Townsville
16746,Brianna,Peterson,FEMALE,2013-02-28,Lake Oswego
16747,Alexander,Davis,MALE,2013-06-30,Salem
16748,Patrick,Peterson,MALE,2013-12-08,Coronado
16749,Aaron,Coleman,MALE,2013-12-05,Santa Monica
16750,Seth,Sanders,MALE,2013-03-21,Torrance
16751,Aaron,Scott,MALE,2013-07-20,Sedro Woolley
16752,Mason,Wright,MALE,2013-08-17,Torrance
16753,Rachel,Harris,FEMALE,2013-10-19,Lake Oswego
16754,Alex,Bell,MALE,2013-03-17,N. Vancouver
16755,Olivia,James,FEMALE,2013-10-19,Redmond
16756,Richard,Allen,MALE,2013-10-16,Spokane
16757,Mackenzie,Cox,FEMALE,2013-12-31,Portland
16758,Justin,Perry,MALE,2013-06-04,Victoria
16759,Jasmine,Bell,FEMALE,2013-10-23,San Francisco
16760,Sydney,Alexander,FEMALE,2013-03-10,Santa Monica
16761,Angel,Ward,MALE,2013-09-21,Everett
16762,Franklin,Ferrier,MALE,2013-09-22,Burien
16763,Juan,Suarez,MALE,2013-04-11,Cliffside
16764,Thomas,Davis,MALE,2013-05-21,Newton
16765,Dalton,White,MALE,2013-07-28,Yakima
16766,Summer,Arun,FEMALE,2013-11-04,Beverly Hills
16767,Rafael,Liu,MALE,2013-03-14,Burbank
16768,Eduardo,Barnes,MALE,2014-01-20,Concord
16769,Tyler,Walker,MALE,2013-10-17,Downey
16770,Charles,Rogers,MALE,2013-09-07,Lakewood
16771,Ian,Walker,MALE,2013-02-23,Cliffside
16772,Morgan,Parker,FEMALE,2013-03-15,Oak Bay
16773,David,Lal,MALE,2013-07-08,Woodburn
16774,Eduardo,Perry,MALE,2013-06-15,Yakima
16775,Sarah,Russell,FEMALE,2013-09-19,Colma
16776,Dalton,Lewis,MALE,2013-09-28,Bellingham
16777,Cameron,Simmons,MALE,2013-02-24,Milwaukie
16778,Blake,Hayes,MALE,2013-10-27,Burbank
16779,Morgan,Watson,FEMALE,2013-10-24,West Covina
16780,Carlos,Bailey,MALE,2013-09-05,Puyallup
16781,Dylan,Chen,MALE,2013-01-29,El Cajon
16782,Lucas,Clark,MALE,2013-10-08,Port Orchard
16783,Grace,Barnes,FEMALE,2013-11-22,Tacoma
16784,Chloe,Long,FEMALE,2013-05-02,Haney
16785,Christian,Lee,MALE,2013-09-30,Tacoma
16786,Lucas,Reed,MALE,2013-10-26,Los Angeles
16787,Nicole,Jackson,FEMALE,2013-11-25,Bellflower
16788,Ronnie,Gao,MALE,2013-04-15,Burlingame
16789,Jennifer,Harris,FEMALE,2013-12-19,Seattle
16790,Hunter,Lopez,MALE,2013-12-25,Portland
16791,Leonard,Yuan,MALE,2013-05-23,Cliffside
16792,Maria,Torres,FEMALE,2013-01-17,Long Beach
16793,Savannah,Hernandez,FEMALE,2013-01-07,Santa Cruz
16794,Taylor,Cook,FEMALE,2013-01-15,Redmond
16795,Regina,Garcia,FEMALE,2013-11-24,Berkeley
16796,Kaitlyn,Martin,FEMALE,2013-05-17,Sedro Woolley
16797,Evan,Reed,MALE,2013-01-08,Walla Walla
16798,Latasha,Martin,FEMALE,2013-01-16,Coronado
16799,Stephanie,Gonzales,FEMALE,2013-01-23,Fremont
16800,Jordan,Roberts,FEMALE,2013-06-17,Langley
16801,Jasmine,Henderson,FEMALE,2013-09-10,Bellingham
16802,Lucas,Allen,MALE,2013-02-17,Lynnwood
16803,Marcus,Peterson,MALE,2013-01-14,Puyallup
16804,Adam,Zhang,MALE,2013-01-15,W. Linn
16805,Fernando,Allen,MALE,2013-01-15,W. Linn
16806,Louis,Zhao,MALE,2013-12-07,Burlingame
16807,Virginia,Suri,FEMALE,2013-01-14,Chula Vista
16808,Jessica,Long,FEMALE,2013-09-16,Lincoln Acres
16809,Bailey,Sanders,FEMALE,2013-10-16,Redwood City
16810,Michael,Rodriguez,MALE,2013-08-09,Oak Bay
16811,Luis,Zhang,MALE,2013-02-27,Tacoma
16812,Alexa,Richardson,FEMALE,2013-02-16,Imperial Beach
16813,Carson,Diaz,MALE,2013-11-24,Lakewood
16814,Isabella,Collins,FEMALE,2013-02-03,National City
16815,Jacob,Brown,MALE,2014-01-10,Novato
16816,Julia,Miller,FEMALE,2014-01-04,Redwood City
16817,Evan,Peterson,MALE,2013-10-13,San Diego
16818,Gabrielle,Reed,FEMALE,2013-10-07,Spring Valley
16819,Dalton,Cox,MALE,2013-10-13,Issaquah
16820,Isabella,Gray,FEMALE,2013-08-21,Port Hammond
16821,Mary,Carter,FEMALE,2012-07-03,Solingen
16822,Marshall,Lin,MALE,2012-05-10,Peterborough
16823,Stacy,Ruiz,FEMALE,2012-05-09,Liverpool
16824,Randall,Munoz,MALE,2012-07-21,Berlin
16825,Susan,Zeng,FEMALE,2013-11-17,Bottrop
16826,Roberto,Vazquez,MALE,2012-08-24,Solingen
16827,Jeffery,Chen,MALE,2012-05-14,Wokingham
16828,Logan,Mitchell,MALE,2012-05-15,Oxford
16829,Wayne,Lal,MALE,2012-05-07,Runcorn
16830,Alexandra,Hall,FEMALE,2012-08-01,Solingen
16831,Theodore,Vazquez,MALE,2012-05-24,Gloucestershire
16832,Isaiah,Parker,MALE,2013-10-22,Renton
16833,Richard,Cooper,MALE,2013-10-28,Glendale
16834,Morgan,Peterson,FEMALE,2013-05-26,Haney
16835,Noah,Nelson,MALE,2013-10-12,Burien
16836,David,Thomas,MALE,2013-08-16,Cliffside
16837,Elizabeth,Jackson,FEMALE,2013-08-04,Langford
16838,Jonathan,Griffin,MALE,2013-09-30,Chula Vista
16839,Julia,Ross,FEMALE,2013-10-10,West Covina
16840,Xavier,Torres,MALE,2013-05-24,Cliffside
16841,James,Turner,MALE,2013-02-25,Westminster
16842,Jenny,Yang,FEMALE,2013-10-25,Burbank
16843,Jimmy,Ramos,MALE,2013-10-27,Concord
16844,Emma,Robinson,FEMALE,2013-10-22,Torrance
16845,Andrea,Adams,FEMALE,2013-10-05,West Covina
16846,James,Phillips,MALE,2013-02-21,Langley
16847,Eduardo,Hall,MALE,2013-06-14,Newton
16848,Jessica,Thomas,FEMALE,2013-01-31,Newton
16849,Jonathan,Collins,MALE,2013-12-04,Victoria
16850,Jessica,Jenkins,FEMALE,2013-10-04,Spokane
16851,Kevin,Hayes,MALE,2013-10-23,Bellflower
16852,Kate,She,FEMALE,2013-10-15,Burlingame
16853,Christina,Bailey,FEMALE,2013-12-20,Colma
16854,Seth,Adams,MALE,2013-10-04,Woodland Hills
16855,Evelyn,Srini,FEMALE,2013-10-16,Cliffside
16856,Erin,Rivera,FEMALE,2013-08-28,Bremerton
16857,Lawrence,Munoz,MALE,2013-05-04,Burien
16858,Jan,Lopez,FEMALE,2013-12-07,Everett
16859,Jack,Kumar,MALE,2013-10-17,Puyallup
16860,Haley,Rogers,FEMALE,2013-03-12,Beverly Hills
16861,Luis,Sharma,MALE,2014-01-13,Lakewood
16862,Timothy,Nelson,MALE,2014-01-13,National City
16863,Kaitlyn,Clark,FEMALE,2013-03-05,Beaverton
16864,Grace,Ramirez,FEMALE,2013-10-26,Yakima
16865,Jordyn,Diaz,FEMALE,2013-10-22,Coronado
16866,Alexandra,Parker,FEMALE,2013-10-13,Grossmont
16867,Katelyn,King,FEMALE,2013-10-04,Redwood City
16868,Xavier,Jackson,MALE,2013-10-16,Spring Valley
16869,Vanessa,Patterson,FEMALE,2013-10-04,Torrance
16870,Andrea,Morgan,FEMALE,2013-02-03,Langley
16871,Anna,Clark,FEMALE,2013-10-07,Santa Monica
16872,Samuel,Taylor,MALE,2013-10-16,Redwood City
16873,Damien,Deng,MALE,2013-07-23,Calgary
16874,Leslie,Munoz,FEMALE,2013-05-16,Concord
16875,Samantha,Diaz,FEMALE,2013-06-24,Coronado
16876,Jackson,Sharma,MALE,2013-04-24,Langford
16877,Katelyn,Adams,FEMALE,2013-02-15,Ballard
16878,Devin,Young,MALE,2013-02-23,Corvallis
16879,Morgan,Taylor,FEMALE,2013-02-26,Milwaukie
16880,Edgar,Patel,MALE,2013-10-24,Chula Vista
16881,Ruben,Alonso,MALE,2013-10-28,Colma
16882,Robert,Young,MALE,2013-10-25,Milwaukie
16883,Tyler,Davis,MALE,2014-01-05,Lakewood
16884,Richard,Miller,MALE,2013-04-06,Yakima
16885,Garrett,Cook,MALE,2013-03-16,Salem
16886,Aidan,Flores,MALE,2013-02-04,Portland
16887,Cody,Rivera,MALE,2013-02-20,Lemon Grove
16888,Arianna,Hughes,FEMALE,2013-02-08,El Cajon
16889,Daniel,Rodriguez,MALE,2013-03-10,Torrance
16890,Timothy,Reed,MALE,2013-03-14,Puyallup
16891,Natalie,Gonzales,FEMALE,2013-11-27,National City
16892,Rebecca,Evans,FEMALE,2013-10-25,Bellflower
16893,Isaac,Howard,MALE,2013-10-17,Walla Walla
16894,Abigail,Walker,FEMALE,2013-03-07,Salem
16895,Chloe,Gonzales,FEMALE,2013-03-19,Lemon Grove
16896,Natalie,Perez,FEMALE,2013-03-16,El Cajon
16897,Lauren,Torres,FEMALE,2013-03-01,Los Angeles
16898,Angel,Reed,MALE,2013-03-26,West Covina
16899,Whitney,Sanchez,FEMALE,2013-06-16,Burien
16900,Miguel,Jones,MALE,2013-08-17,San Diego
16901,Ricky,Munoz,MALE,2013-09-25,Concord
16902,Shawn,She,MALE,2013-05-23,Burnaby
16903,Ian,Wright,MALE,2013-11-12,Santa Cruz
16904,Arianna,Bailey,FEMALE,2013-10-10,Grossmont
16905,Janet,Stewart,FEMALE,2013-08-03,Imperial Beach
16906,Brittany,Flores,FEMALE,2013-08-10,Oak Bay
16907,Sarah,Hall,FEMALE,2013-10-25,National City
16908,Kristi,Patel,FEMALE,2013-10-06,Burien
16909,Chloe,Walker,FEMALE,2013-10-27,Long Beach
16910,Ryan,Diaz,MALE,2013-02-13,Cliffside
16911,Caleb,Patterson,MALE,2013-09-11,Everett
16912,Dalton,Patterson,MALE,2013-11-26,Olympia
16913,Marcus,Flores,MALE,2013-08-23,Salem
16914,Alexandra,Campbell,FEMALE,2013-11-28,Puyallup
16915,Mason,Phillips,MALE,2013-11-28,Walla Walla
16916,Cheryl,Dominguez,FEMALE,2013-11-13,Bluffton
16917,Brett,Subram,MALE,2013-12-09,Beverly Hills
16918,Alexandria,Cox,FEMALE,2014-01-16,Tacoma
16919,Kaitlin,Sullivan,FEMALE,2013-04-18,Rhodes
16920,Eduardo,Stewart,MALE,2013-03-24,Torrance
16921,Edwin,Jai,MALE,2013-05-13,Calgary
16922,Emma,Jackson,FEMALE,2014-01-22,Bellingham
16923,Connor,Gonzales,MALE,2013-12-06,Kirkland
16924,Julia,Price,FEMALE,2013-04-21,Concord
16925,Spencer,Patterson,MALE,2013-04-09,Daly City
16926,Rodney,Sanz,MALE,2013-05-13,Hawthorne
16927,Rebekah,Gonzalez,FEMALE,2013-02-17,St. Leonards
16928,Bryan,Stewart,MALE,2011-02-17,Goulburn
16929,Savannah,Scott,FEMALE,2011-02-14,Hobart
16930,Kristen,Zhao,FEMALE,2013-04-02,Newcastle
16931,Dalton,Lee,MALE,2011-02-18,Brisbane
16932,Adam,King,MALE,2013-06-29,Billericay
16933,Donald,Arun,MALE,2013-09-20,Billericay
16934,Michele,Vazquez,FEMALE,2013-09-25,London
16935,Bruce,Perez,MALE,2013-07-09,Maidenhead
16936,Alice,Serventi,FEMALE,2013-02-18,Paris La Defense
16937,Craig,Rubio,MALE,2012-12-16,Croix
16938,Abigail,Williams,FEMALE,2012-05-11,Newcastle upon Tyne
16939,Bailey,Evans,FEMALE,2013-08-22,Erlangen
16940,Jenny,Zeng,FEMALE,2012-08-12,Paderborn
16941,Amy,Yang,FEMALE,2013-12-07,Sulzbach Taunus
16942,Kaitlyn,Bennett,FEMALE,2012-01-01,Bobigny
16943,Veronica,Garcia,FEMALE,2013-07-02,Darmstadt
16944,Alejandro,Raji,MALE,2012-08-01,Paderborn
16945,Brianna,Kelly,FEMALE,2012-05-27,Gateshead
16946,Teresa,Diaz,FEMALE,2012-06-01,York
16947,Savannah,Stewart,FEMALE,2013-04-16,Santa Cruz
16948,Emma,Lee,FEMALE,2013-04-04,Shawnee
16949,Luis,Flores,MALE,2013-04-20,Lemon Grove
16950,Connor,Edwards,MALE,2013-04-30,Metchosin
16951,Cassidy,Bennett,FEMALE,2013-04-03,Everett
16952,Thomas,Martin,MALE,2013-05-29,Newton
16953,Paige,Ward,FEMALE,2013-02-02,El Cajon
16954,Fernando,Davis,MALE,2014-01-12,Bellingham
16955,Nathaniel,Bradley,MALE,2013-06-28,Metchosin
16956,Austin,Flores,MALE,2013-04-11,Yakima
16957,Seth,Wilson,MALE,2013-12-21,Tacoma
16958,Pedro,Torres,MALE,2013-02-11,Cliffside
16959,Carson,Foster,MALE,2013-03-07,Royal Oak
16960,Paige,Gray,FEMALE,2013-10-01,Lebanon
16961,Faith,Perry,FEMALE,2013-10-30,Colma
16962,Zachary,Coleman,MALE,2014-01-19,Fremont
16963,Faith,Hughes,FEMALE,2013-04-02,Mill Valley
16964,Gavin,Wood,MALE,2013-02-01,Langford
16965,Kristi,Romero,FEMALE,2013-03-18,Chula Vista
16966,Amanda,Diaz,FEMALE,2013-12-17,Lincoln Acres
16967,Noah,Hernandez,MALE,2013-11-10,Oregon City
16968,Ian,Griffin,MALE,2013-11-18,San Diego
16969,Jackson,Turner,MALE,2013-11-17,Santa Monica
16970,Katherine,Foster,FEMALE,2013-04-12,Redmond
16971,Alexia,Bryant,FEMALE,2013-06-25,Issaquah
16972,Lucas,Hernandez,MALE,2013-04-12,Lake Oswego
16973,Katherine,Collins,FEMALE,2013-04-16,Bellflower
16974,Paige,Rivera,FEMALE,2013-04-09,Burien
16975,Benjamin,Lee,MALE,2013-09-06,Salem
16976,Sandra,Xu,FEMALE,2013-03-31,Berkeley
16977,Noah,Adams,MALE,2013-05-08,El Cajon
16978,Jeremy,Rivera,MALE,2013-03-12,Tacoma
16979,Kaitlyn,Rogers,FEMALE,2013-11-13,Lincoln Acres
16980,Jill,Moore,FEMALE,2013-04-11,Tacoma
